Region,Area,Territory,Town Code,SAP Code,Town,OrderDate,SO Code,SO Name,Route Code,Route Name,Outlet Code,Outlet Name,Brand Name,SKU Code,Order SKU Name,Order in Pcs,Free in PCS,Order Gross Value(TP),Free Order Value(TP),Discount,Net Order Value(TP),BusinessType
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00825,Md. Tamim,B-007997,Azampur Kacha Bazar,C292804,Manikganj Genarel Store,LILY,1400001099,Lily Lime Punch Beauty Soap-100gm(H)60tk,4,0,221,0,0,220.8,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00825,Md. Tamim,B-007997,Azampur Kacha Bazar,C292804,Manikganj Genarel Store,LILY,1400001187,Lily Milk Bath Beauty Soap 100gm(H)60tk,4,2,221,110.4,0,220.8,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00825,Md. Tamim,B-007997,Azampur Kacha Bazar,C292805,RFN Enterprice,LILY,1400000121,LILY Cucumber Facewash Gel 100ml,0,2,0,236.22,0,0,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00825,Md. Tamim,B-007997,Azampur Kacha Bazar,C292805,RFN Enterprice,LILY,1400000122,LILY Aloe Facewash Gel 100ml,2,0,236,0,0,236.22,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00825,Md. Tamim,B-007997,Azampur Kacha Bazar,C292805,RFN Enterprice,LILY,1400000123,LILY Lemon Facewash Gel 100ml,2,0,236,0,0,236.22,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00825,Md. Tamim,B-007997,Azampur Kacha Bazar,C292807,Majorel Store,LILY,1400000121,LILY Cucumber Facewash Gel 100ml,0,2,0,236.22,0,0,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00825,Md. Tamim,B-007997,Azampur Kacha Bazar,C292807,Majorel Store,LILY,1400000123,LILY Lemon Facewash Gel 100ml,4,0,472,0,0,472.44,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00825,Md. Tamim,B-007997,Azampur Kacha Bazar,C292809,Evan General Store,LILY,1400000528,LILY Silkore Silk & Shine Shampoo 5.25ml,48,0,82,0,0,81.6,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00825,Md. Tamim,B-007997,Azampur Kacha Bazar,C292811,Alif Pharmacy,LILY,1400000528,LILY Silkore Silk & Shine Shampoo 5.25ml,48,0,82,0,0,81.6,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00825,Md. Tamim,B-007997,Azampur Kacha Bazar,C292812,Arafat Cosmetics,LILY,1400000528,LILY Silkore Silk & Shine Shampoo 5.25ml,48,0,82,0,0,81.6,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00825,Md. Tamim,B-007997,Azampur Kacha Bazar,C292815,Israfil Store,LILY,1400000528,LILY Silkore Silk & Shine Shampoo 5.25ml,48,0,82,0,0,81.6,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00825,Md. Tamim,B-007997,Azampur Kacha Bazar,C292816,Nusrat General Store,LILY,1400000528,LILY Silkore Silk & Shine Shampoo 5.25ml,48,0,82,0,0,81.6,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00825,Md. Tamim,B-007997,Azampur Kacha Bazar,C292818,Bismillah Genarel Store,LILY,1400000528,LILY Silkore Silk & Shine Shampoo 5.25ml,48,0,82,0,0,81.6,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00825,Md. Tamim,B-007997,Azampur Kacha Bazar,C292819,Hanif Genarel Store,LILY,1400000528,LILY Silkore Silk & Shine Shampoo 5.25ml,48,0,82,0,0,81.6,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00825,Md. Tamim,B-007997,Azampur Kacha Bazar,C292820,Att- Takuya General Store,LILY,1400000528,LILY Silkore Silk & Shine Shampoo 5.25ml,48,0,82,0,0,81.6,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00822,Md. Arif Hossain,B-008000,Sector 4 & 6,C113205,Hazi General,LILY,1400001099,Lily Lime Punch Beauty Soap-100gm(H)60tk,1,0,55,0,7.33,47.87,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00822,Md. Arif Hossain,B-008000,Sector 4 & 6,C292911,Seven Eleven,LILY,1400001099,Lily Lime Punch Beauty Soap-100gm(H)60tk,1,0,55,0,7.33,47.87,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00825,Md. Tamim,B-007997,Azampur Kacha Bazar,C113182,Monohor Bd,ACNOL,1400001839,Acnol Hygiene Soap Real Aloe 25gm,12,0,110,0,12,98.04,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00825,Md. Tamim,B-007997,Azampur Kacha Bazar,C292791,SamirGeneral Store,ACNOL,1400001839,Acnol Hygiene Soap Real Aloe 25gm,12,0,110,0,12,98.04,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00825,Md. Tamim,B-007997,Azampur Kacha Bazar,C292792,Meghla Genarel Store,ACNOL,1400001839,Acnol Hygiene Soap Real Aloe 25gm,12,0,110,0,12,98.04,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00825,Md. Tamim,B-007997,Azampur Kacha Bazar,C292795,Salman Morium Genarel Store,ACNOL,1400001839,Acnol Hygiene Soap Real Aloe 25gm,12,0,110,0,12,98.04,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00822,Md. Arif Hossain,B-008000,Sector 4 & 6,C113205,Hazi General,LILY,1400001187,Lily Milk Bath Beauty Soap 100gm(H)60tk,2,0,110,0,14.67,95.73,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00822,Md. Arif Hossain,B-008000,Sector 4 & 6,C292911,Seven Eleven,LILY,1400001097,Lily Beli Pearls Beauty Soap-100gm(H)60tk,2,0,110,0,14.67,95.73,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00822,Md. Arif Hossain,B-008000,Sector 4 & 6,C113204,Lotif Sons,LILY,1400001187,Lily Milk Bath Beauty Soap 100gm(H)60tk,3,0,166,0,22,143.6,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00822,Md. Arif Hossain,B-008000,Sector 4 & 6,C113206,Allahr Dan,LILY,1400001187,Lily Milk Bath Beauty Soap 100gm(H)60tk,3,0,166,0,22,143.6,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00822,Md. Arif Hossain,B-008000,Sector 4 & 6,C113207,Patowari Stor,LILY,1400001187,Lily Milk Bath Beauty Soap 100gm(H)60tk,3,0,166,0,22,143.6,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00822,Md. Arif Hossain,B-008000,Sector 4 & 6,C292899,Day To Day,LILY,1400001099,Lily Lime Punch Beauty Soap-100gm(H)60tk,3,0,166,0,22,143.6,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00822,Md. Arif Hossain,B-008000,Sector 4 & 6,C292900,Anna Super Shop,LILY,1400001099,Lily Lime Punch Beauty Soap-100gm(H)60tk,3,0,166,0,22,143.6,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00822,Md. Arif Hossain,B-008000,Sector 4 & 6,C292901,Ajmayen General Store,LILY,1400001097,Lily Beli Pearls Beauty Soap-100gm(H)60tk,3,0,166,0,22,143.6,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00822,Md. Arif Hossain,B-008000,Sector 4 & 6,C292902,Roads Genarel Store,LILY,1400001099,Lily Lime Punch Beauty Soap-100gm(H)60tk,3,0,166,0,22,143.6,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00822,Md. Arif Hossain,B-008000,Sector 4 & 6,C292903,Italy Store,LILY,1400001097,Lily Beli Pearls Beauty Soap-100gm(H)60tk,3,0,166,0,22,143.6,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00822,Md. Arif Hossain,B-008000,Sector 4 & 6,C292904,Mas Allah Store,LILY,1400001097,Lily Beli Pearls Beauty Soap-100gm(H)60tk,3,0,166,0,22,143.6,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00822,Md. Arif Hossain,B-008000,Sector 4 & 6,C292905,Bismillah Genarel Store,LILY,1400001099,Lily Lime Punch Beauty Soap-100gm(H)60tk,3,0,166,0,22,143.6,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00822,Md. Arif Hossain,B-008000,Sector 4 & 6,C292906,Mauda Departmental Store,LILY,1400001097,Lily Beli Pearls Beauty Soap-100gm(H)60tk,3,0,166,0,22,143.6,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00822,Md. Arif Hossain,B-008000,Sector 4 & 6,C292907,H And H,LILY,1400001187,Lily Milk Bath Beauty Soap 100gm(H)60tk,3,0,166,0,22,143.6,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00825,Md. Tamim,B-007997,Azampur Kacha Bazar,C292801,Mariya Genarel Store,LILY,1400002091,Lily Ultra Lite Hydra SerumGel 50g-180Tk,3,0,390,0,54,336,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00825,Md. Tamim,B-007997,Azampur Kacha Bazar,C292808,IR Pharma,LILY,1400000516,LILY Melon Fresh B.Wash 250ml,2,0,340,0,60,280,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00825,Md. Tamim,B-007997,Azampur Kacha Bazar,C292808,IR Pharma,LILY,1400000517,LILY Green Apple Brust B.Wash 250ml,2,0,340,0,60,280,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00822,Md. Arif Hossain,B-008000,Sector 4 & 6,C292895,Mahad Store,NIOR,1400001923,NIOR DC Gel FW Sweet Orange 100 ml-150tk,3,0,338,0,66,271.5,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00825,Md. Tamim,B-007997,Azampur Kacha Bazar,C292798,Taz General Store,LILY,1400000514,LILY Whipped Shea B.Wash 250ml,3,0,510,0,75,435,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00821,Md. Shohidul Islam,B-003699,Kosaibari,C292655,MS Faith Traders,SUNBIT,1400000366,SUNBIT LemonForce DishWash Bar 75g Inhou,96,0,864,0,96,768,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00822,Md. Arif Hossain,B-008000,Sector 4 & 6,C112462,Yasin Tea Store,LILY,1400000142,LILY Buttery Soft Skin Cream 50g,3,0,470,0,100,369.56,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00822,Md. Arif Hossain,B-008000,Sector 4 & 6,C292887,Prime Plus,LILY,1400000142,LILY Buttery Soft Skin Cream 50g,3,0,470,0,100,369.56,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00822,Md. Arif Hossain,B-008000,Sector 4 & 6,C292888,Rumi Mini,LILY,1400000142,LILY Buttery Soft Skin Cream 50g,3,0,470,0,100,369.56,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00822,Md. Arif Hossain,B-008000,Sector 4 & 6,C292889,SM Store,LILY,1400000142,LILY Buttery Soft Skin Cream 50g,3,0,470,0,100,369.56,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00822,Md. Arif Hossain,B-008000,Sector 4 & 6,C292890,Sristy Sera,LILY,1400000142,LILY Buttery Soft Skin Cream 50g,3,0,470,0,100,369.56,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00822,Md. Arif Hossain,B-008000,Sector 4 & 6,C113208,Mamum General,LILY,1400001093,LILY Pomegranate Crush B.Wash 500 ml,3,0,995,0,150,844.5,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00825,Md. Tamim,B-007997,Azampur Kacha Bazar,C292802,Allahr Dan Genarel Store,ORIX,1400001607,Orix CrystalWash PD 500g(New),12,0,990,0,170,820,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00822,Md. Arif Hossain,B-008000,Sector 4 & 6,C112458,Takowa Store,LILY,1400000143,LILY Dazzling Beauty Skin Cream 50g,3,0,783,0,175,607.61,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00822,Md. Arif Hossain,B-008000,Sector 4 & 6,C112461,TSF Store,LILY,1400000143,LILY Dazzling Beauty Skin Cream 50g,3,0,783,0,175,607.61,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00825,Md. Tamim,B-007997,Azampur Kacha Bazar,C292808,IR Pharma,LILY,1400000514,LILY Whipped Shea B.Wash 250ml,8,0,1360,0,240,1120,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00822,Md. Arif Hossain,B-008000,Sector 4 & 6,C292912,Sadaipati,LILY,1400000516,LILY Melon Fresh B.Wash 250ml,15,0,2550,0,416.91,2133.09,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00822,Md. Arif Hossain,B-008000,Sector 4 & 6,C292910,Arif Varaities Store,LILY,1400000514,LILY Whipped Shea B.Wash 250ml,15,0,2550,0,435,2115,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00822,Md. Arif Hossain,B-008000,Sector 4 & 6,C292912,Sadaipati,LILY,1400000517,LILY Green Apple Brust B.Wash 250ml,19,0,3230,0,528.09,2701.91,Distributor-HPC
Dhaka Central,Metro North,Uttara,D099,3100002834,Uttara,20-May-26,SO00822,Md. Arif Hossain,B-008000,Sector 4 & 6,C292909,Uttara General Store,LILY,1400000514,LILY Whipped Shea B.Wash 250ml,36,0,6120,0,1260,4860,Distributor-HPC
Dhaka Central,Metro South,Azimpur,D009,3100002578,Kamrangirchar,20-May-26,SO00145,Md Yamin Hossen,B-009498,chawk Bazar 2,C216020,Ma Store,LILY,1400001097,Lily Beli Pearls Beauty Soap-100gm(H)60tk,10,0,552,0,0,552,Distributor-HPC
Dhaka Central,Metro South,Azimpur,D009,3100002578,Kamrangirchar,20-May-26,SO00145,Md Yamin Hossen,B-009498,chawk Bazar 2,C216020,Ma Store,LILY,1400001099,Lily Lime Punch Beauty Soap-100gm(H)60tk,10,6,552,331.2,0,552,Distributor-HPC
Dhaka Central,Metro South,Azimpur,D009,3100002578,Kamrangirchar,20-May-26,SO00145,Md Yamin Hossen,B-009498,chawk Bazar 2,C216020,Ma Store,LILY,1400001187,Lily Milk Bath Beauty Soap 100gm(H)60tk,10,0,552,0,0,552,Distributor-HPC
Dhaka Central,Metro South,Azimpur,D009,3100002578,Kamrangirchar,20-May-26,SO00145,Md Yamin Hossen,B-009498,chawk Bazar 2,C216022,Mudina Enterprise,LILY,1400001097,Lily Beli Pearls Beauty Soap-100gm(H)60tk,10,0,552,0,0,552,Distributor-HPC
Dhaka Central,Metro South,Azimpur,D009,3100002578,Kamrangirchar,20-May-26,SO00145,Md Yamin Hossen,B-009498,chawk Bazar 2,C216022,Mudina Enterprise,LILY,1400001099,Lily Lime Punch Beauty Soap-100gm(H)60tk,10,6,552,331.2,0,552,Distributor-HPC
Dhaka Central,Metro South,Azimpur,D009,3100002578,Kamrangirchar,20-May-26,SO00145,Md Yamin Hossen,B-009498,chawk Bazar 2,C216022,Mudina Enterprise,LILY,1400001187,Lily Milk Bath Beauty Soap 100gm(H)60tk,10,0,552,0,0,552,Distributor-HPC
Dhaka Central,Metro South,Azimpur,D009,3100002578,Kamrangirchar,20-May-26,SO00145,Md Yamin Hossen,B-009498,chawk Bazar 2,C216039,Mosab Treaders,LILY,1400001097,Lily Beli Pearls Beauty Soap-100gm(H)60tk,10,0,552,0,0,552,Distributor-HPC
Dhaka Central,Metro South,Azimpur,D009,3100002578,Kamrangirchar,20-May-26,SO00145,Md Yamin Hossen,B-009498,chawk Bazar 2,C216039,Mosab Treaders,LILY,1400001099,Lily Lime Punch Beauty Soap-100gm(H)60tk,10,6,552,331.2,0,552,Distributor-HPC
Dhaka Central,Metro South,Azimpur,D009,3100002578,Kamrangirchar,20-May-26,SO00145,Md Yamin Hossen,B-009498,chawk Bazar 2,C216039,Mosab Treaders,LILY,1400001187,Lily Milk Bath Beauty Soap 100gm(H)60tk,10,0,552,0,0,552,Distributor-HPC
Dhaka Central,Metro South,Azimpur,D009,3100002578,Kamrangirchar,20-May-26,SO00145,Md Yamin Hossen,B-009498,chawk Bazar 2,C216042,Munshigonj Store,LILY,1400001097,Lily Beli Pearls Beauty Soap-100gm(H)60tk,10,0,552,0,0,552,Distributor-HPC
Dhaka Central,Metro South,Azimpur,D009,3100002578,Kamrangirchar,20-May-26,SO00145,Md Yamin Hossen,B-009498,chawk Bazar 2,C216042,Munshigonj Store,LILY,1400001099,Lily Lime Punch Beauty Soap-100gm(H)60tk,10,6,552,331.2,0,552,Distributor-HPC
Dhaka Central,Metro South,Azimpur,D009,3100002578,Kamrangirchar,20-May-26,SO00145,Md Yamin Hossen,B-009498,chawk Bazar 2,C216042,Munshigonj Store,LILY,1400001187,Lily Milk Bath Beauty Soap 100gm(H)60tk,10,0,552,0,0,552,Distributor-HPC
Dhaka Central,Metro South,Azimpur,D009,3100002578,Kamrangirchar,20-May-26,SO00145,Md Yamin Hossen,B-009498,chawk Bazar 2,C216043,M/S Momotaj Store,LILY,1400001097,Lily Beli Pearls Beauty Soap-100gm(H)60tk,10,0,552,0,0,552,Distributor-HPC
Dhaka Central,Metro South,Azimpur,D009,3100002578,Kamrangirchar,20-May-26,SO00145,Md Yamin Hossen,B-009498,chawk Bazar 2,C216043,M/S Momotaj Store,LILY,1400001099,Lily Lime Punch Beauty Soap-100gm(H)60tk,10,6,552,331.2,0,552,Distributor-HPC
Dhaka Central,Metro South,Azimpur,D009,3100002578,Kamrangirchar,20-May-26,SO00145,Md Yamin Hossen,B-009498,chawk Bazar 2,C216043,M/S Momotaj Store,LILY,1400001187,Lily Milk Bath Beauty Soap 100gm(H)60tk,10,0,552,0,0,552,Distributor-HPC
Dhaka Central,Metro South,Azimpur,D009,3100002578,Kamrangirchar,20-May-26,SO00145,Md Yamin Hossen,B-009498,chawk Bazar 2,C216044,M/S Zakir Treaders,LILY,1400001097,Lily Beli Pearls Beauty Soap-100gm(H)60tk,10,0,552,0,0,552,Distributor-HPC
Dhaka Central,Metro South,Azimpur,D009,3100002578,Kamrangirchar,20-May-26,SO00145,Md Yamin Hossen,B-009498,chawk Bazar 2,C216044,M/S Zakir Treaders,LILY,1400001099,Lily Lime Punch Beauty Soap-100gm(H)60tk,10,6,552,331.2,0,552,Distributor-HPC
Dhaka Central,Metro South,Azimpur,D009,3100002578,Kamrangirchar,20-May-26,SO00145,Md Yamin Hossen,B-009498,chawk Bazar 2,C216044,M/S Zakir Treaders,LILY,1400001187,Lily Milk Bath Beauty Soap 100gm(H)60tk,10,0,552,0,0,552,Distributor-HPC
Dhaka Central,Metro South,Azimpur,D009,3100002578,Kamrangirchar,20-May-26,SO00145,Md Yamin Hossen,B-009498,chawk Bazar 2,C216045,M/S Satkania Store,LILY,1400001097,Lily Beli Pearls Beauty Soap-100gm(H)60tk,10,0,552,0,0,552,Distributor-HPC
Dhaka Central,Metro South,Azimpur,D009,3100002578,Kamrangirchar,20-May-26,SO00145,Md Yamin Hossen,B-009498,chawk Bazar 2,C216045,M/S Satkania Store,LILY,1400001099,Lily Lime Punch Beauty Soap-100gm(H)60tk,10,6,552,331.2,0,552,Distributor-HPC
Dhaka Central,Metro South,Azimpur,D009,3100002578,Kamrangirchar,20-May-26,SO00145,Md Yamin Hossen,B-009498,chawk Bazar 2,C216045,M/S Satkania Store,LILY,1400001187,Lily Milk Bath Beauty Soap 100gm(H)60tk,10,0,552,0,0,552,Distributor-HPC
Dhaka Central,Metro South,Azimpur,D009,3100002578,Kamrangirchar,20-May-26,SO00145,Md Yamin Hossen,B-009498,chawk Bazar 2,C216048,Masum Store,LILY,1400001097,Lily Beli Pearls Beauty Soap-100gm(H)60tk,10,0,552,0,0,552,Distributor-HPC
Dhaka Central,Metro South,Azimpur,D009,3100002578,Kamrangirchar,20-May-26,SO00145,Md Yamin Hossen,B-009498,chawk Bazar 2,C216048,Masum Store,LILY,1400001099,Lily Lime Punch Beauty Soap-100gm(H)60tk,2,2,110,110.4,0,110.4,Distributor-HPC
Dhaka Central,Metro South,Azimpur,D009,3100002578,Kamrangirchar,20-May-26,SO00146,Amanto Islam shuvo,B-009497,Chawk Bazar-1,C215982,Salauddin store,LILY,1400001097,Lily Beli Pearls Beauty Soap-100gm(H)60tk,10,0,552,0,0,552,Distributor-HPC
Dhaka Central,Metro South,Azimpur,D009,3100002578,Kamrangirchar,20-May-26,SO00146,Amanto Islam shuvo,B-009497,Chawk Bazar-1,C215982,Salauddin store,LILY,1400001099,Lily Lime Punch Beauty Soap-100gm(H)60tk,10,6,552,331.2,0,552,Distributor-HPC
Dhaka Central,Metro South,Azimpur,D009,3100002578,Kamrangirchar,20-May-26,SO00146,Amanto Islam shuvo,B-009497,Chawk Bazar-1,C215982,Salauddin store,LILY,1400001187,Lily Milk Bath Beauty Soap 100gm(H)60tk,10,0,552,0,0,552,Distributor-HPC
Dhaka Central,Metro South,Azimpur,D009,3100002578,Kamrangirchar,20-May-26,SO00146,Amanto Islam shuvo,B-009497,Chawk Bazar-1,C215984,Bismilla Store,LILY,1400001097,Lily Beli Pearls Beauty Soap-100gm(H)60tk,10,0,552,0,0,552,Distributor-HPC
Dhaka Central,Metro South,Azimpur,D009,3100002578,Kamrangirchar,20-May-26,SO00146,Amanto Islam shuvo,B-009497,Chawk Bazar-1,C215984,Bismilla Store,LILY,1400001099,Lily Lime Punch Beauty Soap-100gm(H)60tk,10,6,552,331.2,0,552,Distributor-HPC
Dhaka Central,Metro South,Azimpur,D009,3100002578,Kamrangirchar,20-May-26,SO00146,Amanto Islam shuvo,B-009497,Chawk Bazar-1,C215984,Bismilla Store,LILY,1400001187,Lily Milk Bath Beauty Soap 100gm(H)60tk,10,0,552,0,0,552,Distributor-HPC
Dhaka Central,Metro South,Azimpur,D009,3100002578,Kamrangirchar,20-May-26,SO00146,Amanto Islam shuvo,B-009497,Chawk Bazar-1,C215985,kobir store,LILY,1400001097,Lily Beli Pearls Beauty Soap-100gm(H)60tk,10,0,552,0,0,552,Distributor-HPC
Dhaka Central,Metro South,Azimpur,D009,3100002578,Kamrangirchar,20-May-26,SO00146,Amanto Islam shuvo,B-009497,Chawk Bazar-1,C215985,kobir store,LILY,1400001099,Lily Lime Punch Beauty Soap-100gm(H)60tk,10,6,552,331.2,0,552,Distributor-HPC
Dhaka Central,Metro South,Azimpur,D009,3100002578,Kamrangirchar,20-May-26,SO00146,Amanto Islam shuvo,B-009497,Chawk Bazar-1,C215985,kobir store,LILY,1400001187,Lily Milk Bath Beauty Soap 100gm(H)60tk,10,0,552,0,0,552,Distributor-HPC
Dhaka Central,Metro South,Azimpur,D009,3100002578,Kamrangirchar,20-May-26,SO00146,Amanto Islam shuvo,B-009497,Chawk Bazar-1,C215986,Nuzrur store,LILY,1400001097,Lily Beli Pearls Beauty Soap-100gm(H)60tk,10,0,552,0,0,552,Distributor-HPC
Dhaka Central,Metro South,Azimpur,D009,3100002578,Kamrangirchar,20-May-26,SO00146,Amanto Islam shuvo,B-009497,Chawk Bazar-1,C215986,Nuzrur store,LILY,1400001099,Lily Lime Punch Beauty Soap-100gm(H)60tk,10,6,552,331.2,0,552,Distributor-HPC
Dhaka Central,Metro South,Azimpur,D009,3100002578,Kamrangirchar,20-May-26,SO00146,Amanto Islam shuvo,B-009497,Chawk Bazar-1,C215986,Nuzrur store,LILY,1400001187,Lily Milk Bath Beauty Soap 100gm(H)60tk,10,0,552,0,0,552,Distributor-HPC
Dhaka Central,Metro South,Azimpur,D009,3100002578,Kamrangirchar,20-May-26,SO00146,Amanto Islam shuvo,B-009497,Chawk Bazar-1,C215990,Forid Store,LILY,1400001097,Lily Beli Pearls Beauty Soap-100gm(H)60tk,10,0,552,0,0,552,Distributor-HPC
Dhaka Central,Metro South,Azimpur,D009,3100002578,Kamrangirchar,20-May-26,SO00146,Amanto Islam shuvo,B-009497,Chawk Bazar-1,C215990,Forid Store,LILY,1400001099,Lily Lime Punch Beauty Soap-100gm(H)60tk,10,6,552,331.2,0,552,Distributor-HPC
Dhaka Central,Metro South,Azimpur,D009,3100002578,Kamrangirchar,20-May-26,SO00146,Amanto Islam shuvo,B-009497,Chawk Bazar-1,C215990,Forid Store,LILY,1400001187,Lily Milk Bath Beauty Soap 100gm(H)60tk,10,0,552,0,0,552,Distributor-HPC
Dhaka Central,Metro South,Azimpur,D009,3100002578,Kamrangirchar,20-May-26,SO00146,Amanto Islam shuvo,B-009497,Chawk Bazar-1,C216011,Salma Tradres,LILY,1400001097,Lily Beli Pearls Beauty Soap-100gm(H)60tk,10,0,552,0,0,552,Distributor-HPC
Dhaka Central,Metro South,Azimpur,D009,3100002578,Kamrangirchar,20-May-26,SO00146,Amanto Islam shuvo,B-009497,Chawk Bazar-1,C216011,Salma Tradres,LILY,1400001099,Lily Lime Punch Beauty Soap-100gm(H)60tk,10,6,552,331.2,0,552,Distributor-HPC
Dhaka Central,Metro South,Azimpur,D009,3100002578,Kamrangirchar,20-May-26,SO00146,Amanto Islam shuvo,B-009497,Chawk Bazar-1,C216011,Salma Tradres,LILY,1400001187,Lily Milk Bath Beauty Soap 100gm(H)60tk,10,0,552,0,0,552,Distributor-HPC
Dhaka Central,Metro South,Azimpur,D009,3100002578,Kamrangirchar,20-May-26,SO00146,Amanto Islam shuvo,B-009497,Chawk Bazar-1,C216013,Mustakim Store,LILY,1400001099,Lily Lime Punch Beauty Soap-100gm(H)60tk,12,2,662,110.4,0,662.4,Distributor-HPC
Dhaka Central,Metro South,Azimpur,D009,3100002578,Kamrangirchar,20-May-26,SO00149,Md Mizanur Rahman,B-000076,Kawsar Road,C128182,EAFAT VARITIGE,ACNOL,1400001533,ACNOL Hygiene Soap WhiteShield 100g-60tk,5,1,265,53,0,265,Distributor-HPC
